
<!-- saved from url=(0136)http://www.dwa.gov.za/hydrology/Verified/HyData.aspx?Station=W4H013100.00&DataType=Daily&StartDT=2000-01-01&EndDT=2019-04-09&SiteType=DC -->
<html xmlns="http://www.w3.org/1999/xhtml" class="gr__dwa_gov_za"><head><meta http-equiv="Content-Type" content="text/html; charset=UTF-8"></head><body data-gr-c-s-loaded="true"><p></p><pre>Data are continuously updated and reviewed.
The format of this file is as follows:
POS.  1-8   = Date of daily flow  CCYYMMDD
POS. 10-18  = Daily avg flow rate in cubic metres/sec 99999.999
POS. 20-24  = Quality code

W4H013
Variable 100.00 Surface Water Level

DATE     D AVG F/R  QUAL
20110322    22.962     2
20110323    22.985     2
20110324    23.007     2
20110325    19.154     2
20110326    14.998     2
20110327    15.105     2
20110328    15.025     2
20110329    15.029     2
20110330    14.838     2
20110331    14.692     2
20110401    14.705     2
20110402    14.731     2
20110403    14.770     2
20110404    14.803     2
20110405    14.780     2
20110406    14.806     2
20110407    14.829     2
20110408    14.881     2
20110409    14.881     2
20110410    14.899     2
20110411    14.927     2
20110412    14.953     2
20110413    14.976     2
20110414    15.040     2
20110415    14.993     2
20110416    15.038     2
20110417    15.026     2
20110418    15.007     2
20110419    15.058     2
20110420    15.085     2
20110421    15.050     2
20110422    15.155     2
20110423    15.162     2
20110424    15.183     2
20110425    14.975     2
20110426    14.840     2
20110427    14.657     2
20110428    14.677     2
20110429    14.699     2
20110430    14.763     2
20110501    15.570     2
20110502    15.634     2
20110503    15.655     2
20110504    15.668     2
20110505    15.709     2
20110506    15.739     2
20110507    15.776     2
20110508    15.757     2
20110509    15.747     2
20110510    15.803     2
20110511    15.771     2
20110512    15.777     2
20110513    15.913     2
20110514    15.807     2
20110515    15.708     2
20110516    15.973     2
20110517    16.017     2
20110518    16.041     2
20110519    12.540     2
20110520     9.220     2
20110521     9.225     2
20110522     9.203     2
20110523     9.189     2
20110524     9.180     2
20110525     9.230     2
20110526     9.204     2
20110527     9.170     2
20110528    10.438     2
20110529     9.190     2
20110530     9.169     2
20110531     9.128     2
20110601     9.112     2
20110602     9.112     2
20110603     9.096     2
20110604     9.077     2
20110605     9.122     2
20110606     9.114     2
20110607     9.153     2
20110608     9.527     2
20110609     9.087     2
20110610     9.038     2
20110611     9.099     2
20110612     9.110     2
20110613     9.094     2
20110614     9.077     2
20110615     9.048     2
20110616     9.047     2
20110617     9.017     2
20110618     9.024     2
20110619     9.017     2
20110620     9.014     2
20110621     9.042     2
20110622     9.079     2
20110623     9.151     2
20110624     9.011     2
20110625     8.926     2
20110626     8.900     2
20110627     8.953     2
20110628     8.949     2
20110629     8.908     2
20110630     8.931     2
20110701     8.947     2
20110702     8.870     2
20110703     8.901     2
20110704     8.925     2
20110705     8.957     2
20110706     8.930     2
20110707     8.920     2
20110708     8.939     2
20110709     8.934     2
20110710     8.929     2
20110711     8.917     2
20110712     8.901     2
20110713     8.933     2
20110714     8.924     2
20110715     8.924     2
20110716     8.924     2
20110717     8.936     2
20110718     8.915     2
20110719     8.907     2
20110720     8.905     2
20110721     8.933     2
20110722     8.959     2
20110723     8.986     2
20110724     8.939     2
20110725     8.932     2
20110726     8.917     2
20110727     4.230     2
20110728     0.207     2
20110729     4.994     2
20110730     8.807     2
20110731     8.823     2
20110801     8.858     2
20110802     8.832     2
20110803     8.822     2
20110804     8.819     2
20110805     8.847     2
20110806     8.858     2
20110807     8.841     2
20110808     8.837     2
20110809     8.848     2
20110810     8.857     2
20110811     8.761     2
20110812     8.790     2
20110813     8.803     2
20110814     8.804     2
20110815     8.782     2
20110816     8.749     2
20110817     8.737     2
20110818     8.780     2
20110819     8.792     2
20110820     8.831     2
20110821     8.841     2
20110822     8.887     2
20110823     8.930     2
20110824     8.871     2
20110825     8.924     2
20110826     8.926     2
20110827     8.939     2
20110828     8.886     2
20110829     8.927     2
20110830     8.919     2
20110831     8.930     2
20110901     8.970     2
20110902     8.934     2
20110903     8.956     2
20110904     8.968     2
20110905     8.969     2
20110906     8.962     2
20110907     9.005     2
20110908     9.061     2
20110909     9.046     2
20110910     9.055     2
20110911     9.051     2
20110912     9.001     2
20110913     9.051     2
20110914     9.068     2
20110915     9.059     2
20110916     9.022     2
20110917     8.991     2
20110918     8.924     2
20110919     8.991     2
20110920     9.004     2
20110921     9.038     2
20110922     9.054     2
20110923     9.099     2
20110924     9.022     2
20110925     9.027     2
20110926     9.015     2
20110927     9.043     2
20110928     9.052     2
20110929     9.106     2
20110930     9.123     2
20111001     9.099     2
20111002     9.294     2
20111003     9.161     2
20111004     9.113     2
20111005     9.080     2
20111006     8.985     2
20111007     9.047     2
20111008     9.082     2
20111009     9.141     2
20111010     9.133     2
20111011     9.159     2
20111012     9.160     2
20111013     9.179     2
20111014     9.242     2
20111015     9.306     2
20111016     9.227     2
20111017     9.217     2
20111018     9.296     2
20111019     9.407     2
20111020     9.468     2
20111021     9.500     2
20111022     9.700     2
20111023     9.635     2
20111024     9.602     2
20111025     9.677     2
20111026     9.608     2
20111027    16.114     2
20111028    21.904     2
20111029    21.937     2
20111030    21.988     2
20111031    36.526     2
20111101    54.683     2
20111102    54.673     2
20111103    52.864     2
20111104   508.432     2
20111105   685.094     2
20111106   399.960     2
20111107   216.192     2
20111108   105.916     2
20111109    81.185     2
20111110    50.844     2
20111111    50.524     2
20111112    36.565     2
20111113    19.715     2
20111114    19.711     2
20111115    16.948     2
20111116    14.852     2
20111117    14.889     2
20111118    14.939     2
20111119    14.928     2
20111120    14.931     2
20111121    14.941     2
20111122    14.980     2
20111123    15.008     2
20111124    15.027     2
20111125    15.053     2
20111126    15.064     2
20111127    15.107     2
20111128     9.271     2
20111129     0.119     2
20111130     0.114     2
20111201     0.118     2
20111202     0.137     2
20111203    10.038     2
20111204    15.312     2
20111205    14.705     2
20111206    14.559     2
20111207    14.556     2
20111208    14.585     2
20111209    14.581     2
20111210    14.583     2
20111211    14.598     2
20111212    14.605     2
20111213    14.638     2
20111214    14.656     2
20111215    14.687     2
20111216    14.702     2
20111217    14.732     2
20111218    14.746     2
20111219    11.718     2
20111220    20.865     2
20111221    17.102     2
20111222    14.969     2
20111223    14.970     2
20111224    15.006     2
20111225    15.003     2
20111226    15.015     2
20111227    15.016     2
20111228    15.085     2
20111229    15.099     2
20111230    15.126     2
20111231    15.218     2
20120101    15.202     2
20120102    15.239     2
20120103    15.263     2
20120104    14.849     2
20120105     3.729     2
20120106     2.371     2
20120107     1.907     2
20120108     6.111     2
20120109     9.041     2
20120110     9.074     2
20120111     9.056     2
20120112     9.055     2
20120113     9.053     2
20120114     9.055     2
20120115     9.071     2
20120116     9.085     2
20120117     9.133     2
20120118     9.089     2
20120119     9.101     2
20120120     9.114     2
20120121     9.104     2
20120122     9.117     2
20120123     9.117     2
20120124     9.121     2
20120125     9.128     2
20120126     9.130     2
20120127     2.889     2
20120128     0.130     2
20120129     3.280     2
20120130     9.257     2
20120131    10.814     2
20120201     8.905     2
20120202     4.270     2
20120203     9.230     2
20120204     9.256     2
20120205     9.268     2
20120206     9.269     2
20120207     9.273     2
20120208     9.272     2
20120209     9.284     2
20120210     9.300     2
20120211     9.351     2
20120212     9.293     2
20120213     9.305     2
20120214     9.303     2
20120215     9.327     2
20120216     9.312     2
20120217     9.329     2
20120218     9.362     2
20120219     9.351     2
20120220     9.377     2
20120221     9.386     2
20120222     9.448     2
20120223     9.444     2
20120224     9.463     2
20120225     9.413     2
20120226     9.431     2
20120227     9.496     2
20120228     9.480     2
20120229     9.494     2
20120301     9.501     2
20120302     9.516     2
20120303     9.543     2
20120304    13.428     2
20120305    11.824     2
20120306     8.930     2
20120307     8.686     2
20120308     8.703     2
20120309     8.707     2
20120310     8.916     2
20120311     9.554     2
20120312     9.569     2
20120313     9.587     2
20120314     9.562     2
20120315     9.573     2
20120316     9.596     2
20120317     9.589     2
20120318     9.596     2
20120319     9.599     2
